transaction_id,triggered_rules,is_fraud_transaction,risk_score,risk_category
TX-005012,,False,0.0,LOW
TX-005013,R13,False,5.0,LOW
TX-005014,,False,0.0,LOW
TX-005015,R13,False,5.0,LOW
TX-005016,,False,0.0,LOW
TX-005017,,False,0.0,LOW
TX-005018,,False,0.0,LOW
TX-005019,,False,0.0,LOW
TX-005020,R21,True,40.0,MEDIUM
TX-005021,,False,0.0,LOW
TX-005022,,False,0.0,LOW
TX-005023,,False,0.0,LOW
TX-005024,,False,0.0,LOW
TX-005025,,False,0.0,LOW
TX-005026,,False,0.0,LOW
TX-005027,R21,True,40.0,MEDIUM
TX-005028,,False,0.0,LOW
TX-005029,R13,False,5.0,LOW
TX-005030,R13,False,5.0,LOW
TX-005031,R21,True,40.0,MEDIUM
TX-005032,R13;R21,True,45.0,MEDIUM
TX-005033,R6,False,8.0,LOW
TX-005034,,False,0.0,LOW
TX-005035,,False,0.0,LOW
TX-005036,R21,True,40.0,MEDIUM
TX-005037,,False,0.0,LOW
TX-005038,,False,0.0,LOW
TX-005039,,False,0.0,LOW
TX-005040,,False,0.0,LOW
TX-005041,R21,True,40.0,MEDIUM
TX-005042,R13;R21,True,45.0,MEDIUM
TX-005043,,False,0.0,LOW
TX-005044,,False,0.0,LOW
TX-005045,,False,0.0,LOW
TX-005046,R13,False,5.0,LOW
TX-005047,R6;R13,False,13.0,LOW
TX-005048,,False,0.0,LOW
TX-005049,R21,True,40.0,MEDIUM
TX-005050,,False,0.0,LOW
TX-005051,,False,0.0,LOW
TX-005052,R21,True,40.0,MEDIUM
TX-005053,R21,True,40.0,MEDIUM
TX-005054,,False,0.0,LOW
TX-005055,,False,0.0,LOW
TX-005056,,False,0.0,LOW
TX-005057,,False,0.0,LOW
TX-005058,,False,0.0,LOW
TX-005059,,False,0.0,LOW
TX-005060,,False,0.0,LOW
TX-005061,R21,True,40.0,MEDIUM
TX-005062,,False,0.0,LOW
TX-005063,,False,0.0,LOW
TX-005064,R13;R21,True,45.0,MEDIUM
TX-005065,,False,0.0,LOW
TX-005066,,False,0.0,LOW
TX-005067,,False,0.0,LOW
TX-005068,R21,True,40.0,MEDIUM
TX-005069,,False,0.0,LOW
TX-005070,,False,0.0,LOW
TX-005071,R21,True,40.0,MEDIUM
TX-005072,,False,0.0,LOW
TX-005073,,False,0.0,LOW
TX-005074,,False,0.0,LOW
TX-005075,,False,0.0,LOW
TX-005076,,False,0.0,LOW
TX-005077,,False,0.0,LOW
TX-005078,,False,0.0,LOW
TX-005079,,False,0.0,LOW
TX-005080,,False,0.0,LOW
TX-005081,R21,True,40.0,MEDIUM
TX-005082,,False,0.0,LOW
TX-005083,,False,0.0,LOW
TX-005084,,False,0.0,LOW
TX-005085,,False,0.0,LOW
TX-005086,,False,0.0,LOW
TX-005087,R21,True,40.0,MEDIUM
TX-005088,R13,False,5.0,LOW
TX-005089,,False,0.0,LOW
TX-005090,,False,0.0,LOW
TX-005091,,False,0.0,LOW
TX-005092,R6;R13,False,13.0,LOW
TX-005093,,False,0.0,LOW
TX-005094,,False,0.0,LOW
TX-005095,R21,True,40.0,MEDIUM
TX-005096,,False,0.0,LOW
TX-005097,R21,True,40.0,MEDIUM
TX-005098,R13,False,5.0,LOW
TX-005099,R13,False,5.0,LOW
TX-005100,R6;R12;R13,True,45.0,MEDIUM
TX-005101,,False,0.0,LOW
TX-005102,,False,0.0,LOW
TX-005103,R13,False,5.0,LOW
TX-005104,,False,0.0,LOW
TX-005105,R13,False,5.0,LOW
TX-005106,,False,0.0,LOW
TX-005107,,False,0.0,LOW
TX-005108,,False,0.0,LOW
TX-005109,,False,0.0,LOW
TX-005110,R6,False,8.0,LOW
TX-005111,R13,False,5.0,LOW
TX-005112,R18,False,6.0,LOW
TX-005113,,False,0.0,LOW
TX-005114,,False,0.0,LOW
TX-005115,,False,0.0,LOW
TX-005116,,False,0.0,LOW
TX-005117,,False,0.0,LOW
TX-005118,,False,0.0,LOW
TX-005119,R21,True,40.0,MEDIUM
TX-005120,,False,0.0,LOW
TX-005121,,False,0.0,LOW
TX-005122,,False,0.0,LOW
TX-005123,,False,0.0,LOW
TX-005124,,False,0.0,LOW
TX-005125,,False,0.0,LOW
TX-005126,,False,0.0,LOW
TX-005127,R13,False,5.0,LOW
TX-005128,,False,0.0,LOW
TX-005129,R6;R12;R24;R13,True,50.0,MEDIUM
TX-005130,,False,0.0,LOW
TX-005131,,False,0.0,LOW
TX-005132,,False,0.0,LOW
TX-005133,,False,0.0,LOW
TX-005134,R6;R12;R24;R8,True,45.0,MEDIUM
TX-005135,,False,0.0,LOW
TX-005136,,False,0.0,LOW
TX-005137,,False,0.0,LOW
TX-005138,,False,0.0,LOW
TX-005139,,False,0.0,LOW
TX-005140,,False,0.0,LOW
TX-005141,,False,0.0,LOW
TX-005142,R21,True,40.0,MEDIUM
TX-005143,R13,False,5.0,LOW
TX-005144,,False,0.0,LOW
TX-005145,,False,0.0,LOW
TX-005146,,False,0.0,LOW
TX-005147,,False,0.0,LOW
TX-005148,,False,0.0,LOW
TX-005149,,False,0.0,LOW
TX-005150,,False,0.0,LOW
TX-005151,,False,0.0,LOW
TX-005152,,False,0.0,LOW
TX-005153,,False,0.0,LOW
TX-005154,,False,0.0,LOW
TX-005155,R6;R12;R24,True,37.0,MEDIUM
TX-005156,,False,0.0,LOW
TX-005157,R6;R24,False,13.0,LOW
TX-005158,,False,0.0,LOW
TX-005159,,False,0.0,LOW
TX-005160,,False,0.0,LOW
TX-005161,,False,0.0,LOW
TX-005162,,False,0.0,LOW
TX-005163,,False,0.0,LOW
TX-005164,R1,True,50.0,MEDIUM
TX-005165,,False,0.0,LOW
TX-005166,R13,False,5.0,LOW
TX-005167,,False,0.0,LOW
TX-005168,,False,0.0,LOW
TX-005169,,False,0.0,LOW
TX-005170,,False,0.0,LOW
TX-005171,R6;R12,True,32.0,MEDIUM
TX-005172,,False,0.0,LOW
TX-005173,,False,0.0,LOW
TX-005174,R6,False,8.0,LOW
TX-005175,,False,0.0,LOW
TX-005176,,False,0.0,LOW
TX-005177,,False,0.0,LOW
TX-005178,,False,0.0,LOW
TX-005179,,False,0.0,LOW
TX-005180,,False,0.0,LOW
TX-005181,,False,0.0,LOW
TX-005182,,False,0.0,LOW
TX-005183,,False,0.0,LOW
TX-005184,,False,0.0,LOW
TX-005185,,False,0.0,LOW
TX-005186,,False,0.0,LOW
TX-005187,,False,0.0,LOW
TX-005188,R8,False,8.0,LOW
TX-005189,,False,0.0,LOW
TX-005190,,False,0.0,LOW
TX-005191,,False,0.0,LOW
TX-005192,,False,0.0,LOW
TX-005193,,False,0.0,LOW
TX-005194,,False,0.0,LOW
TX-005195,R6;R12,True,40.0,MEDIUM
TX-005196,R6;R24,False,13.0,LOW
TX-005197,R6;R12,True,32.0,MEDIUM
TX-005198,R24,False,5.0,LOW
TX-005199,,False,0.0,LOW
TX-005200,,False,0.0,LOW
TX-005201,,False,0.0,LOW
TX-005202,,False,0.0,LOW
TX-005203,R21,True,40.0,MEDIUM
TX-005204,,False,0.0,LOW
TX-005205,,False,0.0,LOW
TX-005206,,False,0.0,LOW
TX-005207,R21,True,40.0,MEDIUM
TX-005208,,False,0.0,LOW
TX-005209,,False,0.0,LOW
TX-005210,,False,0.0,LOW
TX-005211,R13,False,5.0,LOW
TX-005212,,False,0.0,LOW
TX-005213,,False,0.0,LOW
TX-005214,,False,0.0,LOW
TX-005215,,False,0.0,LOW
TX-005216,,False,0.0,LOW
TX-005217,,False,0.0,LOW
TX-005218,,False,0.0,LOW
TX-005219,,False,0.0,LOW
TX-005220,R6,False,8.0,LOW
TX-005221,,False,0.0,LOW
TX-005222,,False,0.0,LOW
TX-005223,R21,True,40.0,MEDIUM
TX-005224,,False,0.0,LOW
TX-005225,,False,0.0,LOW
TX-005226,R24,False,5.0,LOW
TX-005227,R21,True,40.0,MEDIUM
TX-005228,,False,0.0,LOW
TX-005229,,False,0.0,LOW
TX-005230,,False,0.0,LOW
TX-005231,,False,0.0,LOW
TX-005232,,False,0.0,LOW
TX-005233,,False,0.0,LOW
TX-005234,,False,0.0,LOW
TX-005235,R21,True,40.0,MEDIUM
TX-005236,,False,0.0,LOW
TX-005237,R6;R24,False,13.0,LOW
TX-005238,,False,0.0,LOW
TX-005239,,False,0.0,LOW
TX-005240,,False,0.0,LOW
TX-005241,R2;R3;R13,False,20.0,LOW
TX-005242,,False,0.0,LOW
TX-005243,,False,0.0,LOW
TX-005244,R13,False,5.0,LOW
TX-005245,,False,0.0,LOW
TX-005246,R13,False,5.0,LOW
TX-005247,,False,0.0,LOW
TX-005248,,False,0.0,LOW
TX-005249,,False,0.0,LOW
TX-005250,,False,0.0,LOW
TX-005251,,False,0.0,LOW
TX-005252,,False,0.0,LOW
TX-005253,,False,0.0,LOW
TX-005254,,False,0.0,LOW
TX-005255,,False,0.0,LOW
TX-005256,,False,0.0,LOW
TX-005257,,False,0.0,LOW
TX-005258,R21,True,40.0,MEDIUM
TX-005259,,False,0.0,LOW
TX-005260,,False,0.0,LOW
TX-005261,,False,0.0,LOW
TX-005262,R6,False,8.0,LOW
TX-005263,,False,0.0,LOW
TX-005264,R6,False,8.0,LOW
TX-005265,,False,0.0,LOW
TX-005266,,False,0.0,LOW
TX-005267,,False,0.0,LOW
TX-005268,,False,0.0,LOW
TX-005269,R6,False,8.0,LOW
TX-005270,,False,0.0,LOW
TX-005271,,False,0.0,LOW
TX-005272,R24;R13,False,10.0,LOW
TX-005273,,False,0.0,LOW
TX-005274,,False,0.0,LOW
TX-005275,,False,0.0,LOW
TX-005276,,False,0.0,LOW
TX-005277,,False,0.0,LOW
TX-005278,R6,False,8.0,LOW
TX-005279,,False,0.0,LOW
TX-005280,R21,True,40.0,MEDIUM
TX-005281,,False,0.0,LOW
TX-005282,,False,0.0,LOW
TX-005283,,False,0.0,LOW
TX-005284,,False,0.0,LOW
TX-005285,R6,False,8.0,LOW
TX-005286,,False,0.0,LOW
TX-005287,,False,0.0,LOW
TX-005288,,False,0.0,LOW
TX-005289,,False,0.0,LOW
TX-005290,,False,0.0,LOW
TX-005291,,False,0.0,LOW
TX-005292,,False,0.0,LOW
TX-005293,,False,0.0,LOW
TX-005294,,False,0.0,LOW
TX-005295,,False,0.0,LOW
TX-005296,R21,True,40.0,MEDIUM
TX-005297,,False,0.0,LOW
TX-005298,,False,0.0,LOW
TX-005299,,False,0.0,LOW
TX-005300,,False,0.0,LOW
TX-005301,R6;R24;R13,False,18.0,LOW
TX-005302,,False,0.0,LOW
TX-005303,R13,False,5.0,LOW
TX-005304,R8;R13,False,13.0,LOW
TX-005305,R13,False,5.0,LOW
TX-005306,,False,0.0,LOW
TX-005307,R13,False,5.0,LOW
TX-005308,,False,0.0,LOW
TX-005309,R13,False,5.0,LOW
TX-005310,,False,0.0,LOW
TX-005311,,False,0.0,LOW
TX-005312,,False,0.0,LOW
TX-005313,,False,0.0,LOW
TX-005314,,False,0.0,LOW
TX-005315,,False,0.0,LOW
TX-005316,,False,0.0,LOW
TX-005317,R21,True,40.0,MEDIUM
TX-005318,R13,False,5.0,LOW
TX-005319,,False,0.0,LOW
TX-005320,,False,0.0,LOW
TX-005321,,False,0.0,LOW
TX-005322,,False,0.0,LOW
TX-005323,,False,0.0,LOW
TX-005324,R13,False,5.0,LOW
TX-005325,,False,0.0,LOW
TX-005326,,False,0.0,LOW
TX-005327,R21,True,40.0,MEDIUM
TX-005328,,False,0.0,LOW
TX-005329,,False,0.0,LOW
TX-005330,R13;R21,True,45.0,MEDIUM
TX-005331,R21,True,40.0,MEDIUM
TX-005332,R13,False,5.0,LOW
TX-005333,,False,0.0,LOW
TX-005334,,False,0.0,LOW
TX-005335,R21,True,40.0,MEDIUM
TX-005336,,False,0.0,LOW
TX-005337,,False,0.0,LOW
TX-005338,,False,0.0,LOW
TX-005339,R21,True,40.0,MEDIUM
TX-005340,,False,0.0,LOW
TX-005341,R13,False,5.0,LOW
TX-005342,R13,False,5.0,LOW
TX-005343,,False,0.0,LOW
TX-005344,R6;R21,True,48.0,MEDIUM
TX-005345,,False,0.0,LOW
TX-005346,,False,0.0,LOW
TX-005347,R21,True,40.0,MEDIUM
TX-005348,,False,0.0,LOW
TX-005349,R24,False,5.0,LOW
TX-005350,R21,True,40.0,MEDIUM
TX-005351,,False,0.0,LOW
TX-005352,R8,False,8.0,LOW
TX-005353,,False,0.0,LOW
TX-005354,,False,0.0,LOW
TX-005355,,False,0.0,LOW
TX-005356,R21,True,40.0,MEDIUM
TX-005357,,False,0.0,LOW
TX-005358,,False,0.0,LOW
TX-005359,,False,0.0,LOW
TX-005360,R1;R24,True,55.0,MEDIUM
TX-005361,,False,0.0,LOW
TX-005362,,False,0.0,LOW
TX-005363,,False,0.0,LOW
TX-005364,,False,0.0,LOW
TX-005365,,False,0.0,LOW
TX-005366,,False,0.0,LOW
TX-005367,,False,0.0,LOW
TX-005368,R6;R12;R24;R13,True,50.0,MEDIUM
TX-005369,,False,0.0,LOW
TX-005370,R21,True,40.0,MEDIUM
TX-005371,R8;R13,False,13.0,LOW
TX-005372,,False,0.0,LOW
TX-005373,,False,0.0,LOW
TX-005374,R21,True,40.0,MEDIUM
TX-005375,,False,0.0,LOW
TX-005376,R21,True,40.0,MEDIUM
TX-005377,R21,True,40.0,MEDIUM
TX-005378,,False,0.0,LOW
TX-005379,,False,0.0,LOW
TX-005380,,False,0.0,LOW
TX-005381,R21,True,40.0,MEDIUM
TX-005382,,False,0.0,LOW
TX-005383,,False,0.0,LOW
TX-005384,R8;R13,False,13.0,LOW
TX-005385,,False,0.0,LOW
TX-005386,R13,False,5.0,LOW
TX-005387,R13,False,5.0,LOW
TX-005388,,False,0.0,LOW
TX-005389,,False,0.0,LOW
TX-005390,,False,0.0,LOW
TX-005391,,False,0.0,LOW
TX-005392,,False,0.0,LOW
TX-005393,,False,0.0,LOW
TX-005394,R6;R13,False,13.0,LOW
TX-005395,,False,0.0,LOW
TX-005396,,False,0.0,LOW
TX-005397,R6;R12;R24,True,45.0,MEDIUM
TX-005398,,False,0.0,LOW
TX-005399,,False,0.0,LOW
TX-005400,,False,0.0,LOW
TX-005401,,False,0.0,LOW
TX-005402,R21,True,40.0,MEDIUM
TX-005403,,False,0.0,LOW
TX-005404,,False,0.0,LOW
TX-005405,,False,0.0,LOW
TX-005406,,False,0.0,LOW
TX-005407,,False,0.0,LOW
TX-005408,,False,0.0,LOW
TX-005409,R8,False,8.0,LOW
TX-005410,R21,True,40.0,MEDIUM
TX-005411,R21,True,40.0,MEDIUM
TX-005412,R6,False,8.0,LOW
TX-005413,,False,0.0,LOW
TX-005414,,False,0.0,LOW
TX-005415,,False,0.0,LOW
TX-005416,,False,0.0,LOW
TX-005417,,False,0.0,LOW
TX-005418,,False,0.0,LOW
TX-005419,,False,0.0,LOW
TX-005420,,False,0.0,LOW
TX-005421,R13,False,5.0,LOW
TX-005422,R13,False,5.0,LOW
TX-005423,,False,0.0,LOW
TX-005424,,False,0.0,LOW
TX-005425,R13,False,5.0,LOW
TX-005426,,False,0.0,LOW
TX-005427,,False,0.0,LOW
TX-005428,R21,True,40.0,MEDIUM
TX-005429,,False,0.0,LOW
TX-005430,R8;R13,False,13.0,LOW
TX-005431,,False,0.0,LOW
TX-005432,,False,0.0,LOW
TX-005433,,False,0.0,LOW
TX-005434,,False,0.0,LOW
TX-005435,,False,0.0,LOW
TX-005436,,False,0.0,LOW
TX-005437,R24,False,5.0,LOW
TX-005438,,False,0.0,LOW
TX-005439,,False,0.0,LOW
TX-005440,,False,0.0,LOW
TX-005441,,False,0.0,LOW
TX-005442,,False,0.0,LOW
TX-005443,,False,0.0,LOW
TX-005444,R6;R13,False,13.0,LOW
TX-005445,,False,0.0,LOW
TX-005446,,False,0.0,LOW
TX-005447,,False,0.0,LOW
TX-005448,,False,0.0,LOW
TX-005449,,False,0.0,LOW
TX-005450,R6;R12;R24,True,37.0,MEDIUM
TX-005451,R1;R3;R6;R12;R24;R21,True,100.0,HIGH
TX-005452,,False,0.0,LOW
TX-005453,,False,0.0,LOW
TX-005454,R21,True,40.0,MEDIUM
TX-005455,,False,0.0,LOW
TX-005456,,False,0.0,LOW
TX-005457,R24,False,5.0,LOW
TX-005458,,False,0.0,LOW
TX-005459,,False,0.0,LOW
TX-005460,,False,0.0,LOW
TX-005461,,False,0.0,LOW
TX-005462,R6;R12,True,32.0,MEDIUM
TX-005463,,False,0.0,LOW
TX-005464,R6;R12;R24,True,37.0,MEDIUM
TX-005465,,False,0.0,LOW
TX-005466,,False,0.0,LOW
TX-005467,,False,0.0,LOW
TX-005468,,False,0.0,LOW
TX-005469,,False,0.0,LOW
TX-005470,,False,0.0,LOW
TX-005471,,False,0.0,LOW
TX-005472,,False,0.0,LOW
TX-005473,,False,0.0,LOW
TX-005474,R24,False,5.0,LOW
TX-005475,R8;R13,False,13.0,LOW
TX-005476,,False,0.0,LOW
TX-005477,,False,0.0,LOW
TX-005478,,False,0.0,LOW
TX-005479,,False,0.0,LOW
TX-005480,,False,0.0,LOW
TX-005481,,False,0.0,LOW
TX-005482,,False,0.0,LOW
TX-005483,,False,0.0,LOW
TX-005484,R24,False,5.0,LOW
TX-005485,,False,0.0,LOW
TX-005486,,False,0.0,LOW
TX-005487,R6,False,8.0,LOW
TX-005488,,False,0.0,LOW
TX-005489,,False,0.0,LOW
TX-005490,,False,0.0,LOW
TX-005491,R24;R17,True,35.0,MEDIUM
TX-005492,R13,False,5.0,LOW
TX-005493,,False,0.0,LOW
TX-005494,,False,0.0,LOW
TX-005495,,False,0.0,LOW
TX-005496,,False,0.0,LOW
TX-005497,,False,0.0,LOW
TX-005498,,False,0.0,LOW
TX-005499,,False,0.0,LOW
TX-005500,,False,0.0,LOW
TX-005501,,False,0.0,LOW
TX-005502,,False,0.0,LOW
TX-005503,,False,0.0,LOW
TX-005504,,False,0.0,LOW
TX-005505,,False,0.0,LOW
TX-005506,,False,0.0,LOW
TX-005507,,False,0.0,LOW
TX-005508,,False,0.0,LOW
TX-005509,,False,0.0,LOW
TX-005510,,False,0.0,LOW
TX-005511,,False,0.0,LOW
TX-005512,,False,0.0,LOW
TX-005513,R6;R24,False,13.0,LOW
TX-005514,R22;R24;R10,True,33.0,MEDIUM
TX-005515,R21,True,40.0,MEDIUM
TX-005516,,False,0.0,LOW
TX-005517,,False,0.0,LOW
TX-005518,,False,0.0,LOW
TX-005519,,False,0.0,LOW
TX-005520,,False,0.0,LOW
TX-005521,,False,0.0,LOW
TX-005522,,False,0.0,LOW
TX-005523,R6;R13,False,13.0,LOW
TX-005524,,False,0.0,LOW
TX-005525,,False,0.0,LOW
TX-005526,,False,0.0,LOW
TX-005527,,False,0.0,LOW
TX-005528,,False,0.0,LOW
TX-005529,R6,False,8.0,LOW
TX-005530,,False,0.0,LOW
TX-005531,,False,0.0,LOW
TX-005532,,False,0.0,LOW
TX-005533,,False,0.0,LOW
TX-005534,,False,0.0,LOW
TX-005535,,False,0.0,LOW
TX-005536,,False,0.0,LOW
TX-005537,,False,0.0,LOW
TX-005538,R21,True,40.0,MEDIUM
TX-005539,,False,0.0,LOW
TX-005540,,False,0.0,LOW
TX-005541,,False,0.0,LOW
TX-005542,,False,0.0,LOW
TX-005543,,False,0.0,LOW
TX-005544,R6;R12;R24,True,37.0,MEDIUM
TX-005545,,False,0.0,LOW
TX-005546,,False,0.0,LOW
TX-005547,,False,0.0,LOW
TX-005548,,False,0.0,LOW
TX-005549,,False,0.0,LOW
TX-005550,,False,0.0,LOW
TX-005551,,False,0.0,LOW
TX-005552,,False,0.0,LOW
TX-005553,,False,0.0,LOW
TX-005554,,False,0.0,LOW
TX-005555,,False,0.0,LOW
TX-005556,,False,0.0,LOW
TX-005557,,False,0.0,LOW
TX-005558,,False,0.0,LOW
TX-005559,R6,False,8.0,LOW
TX-005560,R6,False,8.0,LOW
TX-005561,,False,0.0,LOW
TX-005562,,False,0.0,LOW
TX-005563,,False,0.0,LOW
TX-005564,,False,0.0,LOW
TX-005565,,False,0.0,LOW
TX-005566,,False,0.0,LOW
TX-005567,,False,0.0,LOW
TX-005568,,False,0.0,LOW
TX-005569,,False,0.0,LOW
TX-005570,,False,0.0,LOW
TX-005571,R6;R12;R24;R7,True,57.0,MEDIUM
TX-005572,,False,0.0,LOW
TX-005573,,False,0.0,LOW
TX-005574,R6,False,8.0,LOW
TX-005575,,False,0.0,LOW
TX-005576,,False,0.0,LOW
TX-005577,,False,0.0,LOW
TX-005578,,False,0.0,LOW
TX-005579,,False,0.0,LOW
TX-005580,,False,0.0,LOW
TX-005581,,False,0.0,LOW
TX-005582,,False,0.0,LOW
TX-005583,,False,0.0,LOW
TX-005584,,False,0.0,LOW
TX-005585,R24,False,5.0,LOW
TX-005586,,False,0.0,LOW
TX-005587,,False,0.0,LOW
TX-005588,,False,0.0,LOW
TX-005589,,False,0.0,LOW
TX-005590,R13,False,5.0,LOW
TX-005591,,False,0.0,LOW
TX-005592,,False,0.0,LOW
TX-005593,,False,0.0,LOW
TX-005594,,False,0.0,LOW
TX-005595,,False,0.0,LOW
TX-005596,,False,0.0,LOW
TX-005597,,False,0.0,LOW
TX-005598,,False,0.0,LOW
TX-005599,,False,0.0,LOW
TX-005600,R21,True,40.0,MEDIUM
TX-005601,,False,0.0,LOW
TX-005602,,False,0.0,LOW
TX-005603,,False,0.0,LOW
TX-005604,,False,0.0,LOW
TX-005605,,False,0.0,LOW
TX-005606,,False,0.0,LOW
TX-005607,,False,0.0,LOW
TX-005608,,False,0.0,LOW
TX-005609,,False,0.0,LOW
TX-005610,,False,0.0,LOW
TX-005611,,False,0.0,LOW
TX-005612,,False,0.0,LOW
TX-005613,R13,False,5.0,LOW
TX-005614,,False,0.0,LOW
TX-005615,,False,0.0,LOW
TX-005616,,False,0.0,LOW
TX-005617,,False,0.0,LOW
TX-005618,R13,False,5.0,LOW
TX-005619,,False,0.0,LOW
TX-005620,R6;R13,False,13.0,LOW
TX-005621,,False,0.0,LOW
TX-005622,,False,0.0,LOW
TX-005623,R13,False,5.0,LOW
TX-005624,,False,0.0,LOW
TX-005625,,False,0.0,LOW
TX-005626,,False,0.0,LOW
TX-005627,R13,False,5.0,LOW
TX-005628,,False,0.0,LOW
TX-005629,,False,0.0,LOW
TX-005630,,False,0.0,LOW
TX-005631,,False,0.0,LOW
TX-005632,,False,0.0,LOW
TX-005633,,False,0.0,LOW
TX-005634,,False,0.0,LOW
TX-005635,,False,0.0,LOW
TX-005636,,False,0.0,LOW
TX-005637,,False,0.0,LOW
TX-005638,R13,False,5.0,LOW
TX-005639,R13,False,5.0,LOW
TX-005640,R13,False,5.0,LOW
TX-005641,R13,False,5.0,LOW
TX-005642,R18;R21,True,46.0,MEDIUM
TX-005643,R21,True,40.0,MEDIUM
TX-005644,,False,0.0,LOW
TX-005645,,False,0.0,LOW
TX-005646,,False,0.0,LOW
TX-005647,,False,0.0,LOW
TX-005648,,False,0.0,LOW
TX-005649,,False,0.0,LOW
TX-005650,,False,0.0,LOW
TX-005651,,False,0.0,LOW
TX-005652,,False,0.0,LOW
TX-005653,,False,0.0,LOW
TX-005654,,False,0.0,LOW
TX-005655,R6,False,8.0,LOW
TX-005656,,False,0.0,LOW
TX-005657,,False,0.0,LOW
TX-005658,,False,0.0,LOW
TX-005659,,False,0.0,LOW
TX-005660,,False,0.0,LOW
TX-005661,,False,0.0,LOW
TX-005662,,False,0.0,LOW
TX-005663,,False,0.0,LOW
TX-005664,R18,False,6.0,LOW
TX-005665,,False,0.0,LOW
TX-005666,,False,0.0,LOW
TX-005667,,False,0.0,LOW
TX-005668,,False,0.0,LOW
TX-005669,,False,0.0,LOW
TX-005670,,False,0.0,LOW
TX-005671,R21,True,40.0,MEDIUM
TX-005672,R22;R24;R10;R21,True,73.0,HIGH
TX-005673,R22;R24;R10,True,33.0,MEDIUM
TX-005674,,False,0.0,LOW
TX-005675,,False,0.0,LOW
TX-005676,R21,True,40.0,MEDIUM
TX-005677,,False,0.0,LOW
TX-005678,,False,0.0,LOW
TX-005679,,False,0.0,LOW
TX-005680,R1;R24,True,55.0,MEDIUM
TX-005681,,False,0.0,LOW
TX-005682,,False,0.0,LOW
TX-005683,,False,0.0,LOW
TX-005684,R21,True,40.0,MEDIUM
TX-005685,,False,0.0,LOW
TX-005686,,False,0.0,LOW
TX-005687,,False,0.0,LOW
TX-005688,,False,0.0,LOW
TX-005689,R21,True,40.0,MEDIUM
TX-005690,,False,0.0,LOW
TX-005691,,False,0.0,LOW
TX-005692,,False,0.0,LOW
TX-005693,,False,0.0,LOW
TX-005694,,False,0.0,LOW
TX-005695,,False,0.0,LOW
TX-005696,,False,0.0,LOW
TX-005697,,False,0.0,LOW
TX-005698,R13,False,5.0,LOW
TX-005699,,False,0.0,LOW
TX-005700,R21,True,40.0,MEDIUM
TX-005701,R13;R21,True,45.0,MEDIUM
TX-005702,,False,0.0,LOW
TX-005703,,False,0.0,LOW
TX-005704,R21,True,40.0,MEDIUM
TX-005705,,False,0.0,LOW
TX-005706,,False,0.0,LOW
TX-005707,R24,False,5.0,LOW
TX-005708,R22;R24;R10;R21,True,73.0,HIGH
TX-005709,,False,0.0,LOW
TX-005710,,False,0.0,LOW
TX-005711,,False,0.0,LOW
TX-005712,,False,0.0,LOW
TX-005713,R21,True,40.0,MEDIUM
TX-005714,,False,0.0,LOW
TX-005715,,False,0.0,LOW
TX-005716,,False,0.0,LOW
TX-005717,,False,0.0,LOW
TX-005718,,False,0.0,LOW
TX-005719,,False,0.0,LOW
TX-005720,R6,False,8.0,LOW
TX-005721,R21,True,40.0,MEDIUM
TX-005722,,False,0.0,LOW
TX-005723,,False,0.0,LOW
TX-005724,R6,False,8.0,LOW
TX-005725,R6;R24,False,13.0,LOW
TX-005726,,False,0.0,LOW
TX-005727,,False,0.0,LOW
TX-005728,,False,0.0,LOW
TX-005729,,False,0.0,LOW
TX-005730,,False,0.0,LOW
TX-005731,,False,0.0,LOW
TX-005732,,False,0.0,LOW
TX-005733,,False,0.0,LOW
TX-005734,,False,0.0,LOW
TX-005735,R24,False,5.0,LOW
TX-005736,,False,0.0,LOW
TX-005737,,False,0.0,LOW
TX-005738,,False,0.0,LOW
TX-005739,R24,False,5.0,LOW
TX-005740,R7,False,20.0,LOW
TX-005741,R7,False,20.0,LOW
TX-005742,,False,0.0,LOW
TX-005743,R7,False,20.0,LOW
TX-005744,,False,0.0,LOW
TX-005745,,False,0.0,LOW
TX-005746,,False,0.0,LOW
TX-005747,,False,0.0,LOW
TX-005748,,False,0.0,LOW
TX-005749,,False,0.0,LOW
TX-005750,R6;R24,False,13.0,LOW
TX-005751,,False,0.0,LOW
TX-005752,R6;R12,True,32.0,MEDIUM
TX-005753,,False,0.0,LOW
TX-005754,,False,0.0,LOW
TX-005755,R24,False,5.0,LOW
TX-005756,,False,0.0,LOW
TX-005757,,False,0.0,LOW
TX-005758,,False,0.0,LOW
TX-005759,R21,True,40.0,MEDIUM
TX-005760,R13,False,5.0,LOW
TX-005761,,False,0.0,LOW
TX-005762,,False,0.0,LOW
TX-005763,,False,0.0,LOW
TX-005764,,False,0.0,LOW
TX-005765,R24;R13;R21,True,50.0,MEDIUM
TX-005766,,False,0.0,LOW
TX-005767,,False,0.0,LOW
TX-005768,,False,0.0,LOW
TX-005769,,False,0.0,LOW
TX-005770,,False,0.0,LOW
TX-005771,,False,0.0,LOW
TX-005772,,False,0.0,LOW
TX-005773,,False,0.0,LOW
TX-005774,,False,0.0,LOW
TX-005775,R6,False,8.0,LOW
TX-005776,,False,0.0,LOW
TX-005777,,False,0.0,LOW
TX-005778,,False,0.0,LOW
TX-005779,,False,0.0,LOW
TX-005780,,False,0.0,LOW
TX-005781,R6,False,8.0,LOW
